url,title,published_date,predicted_label_bert,predicted_label_claude,predicted_label_deepseek,predicted_label_gemini
http://www.bbc.co.uk/news/articles/cly2z812zxvo,US election 2024: Netanyahu and Starmer lead world leader congratulating Trump - BBC News,2024/11/6,Center,Right,Right,Center
http://www.bbc.co.uk/news/articles/cly3x1w0595o,Netanyahu warns Lebanon of 'destruction like Gaza' - BBC News,2024/10/8,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cly48kx3wxeo,Banksy: Chelsea wall artwork repaired after paint attack - BBC News,2024/9/24,Center,Center,Center,Center
http://www.bbc.co.uk/news/articles/cly49weqjy8o,Trump picks in-law Massad Boulos for key adviser role - BBC News,2024/12/2,Left,Right,Right,Right
http://www.bbc.co.uk/news/articles/cly7men0z44o,Israel probe says army actions had 'influence' on killing of six hostages by Hamas - BBC News,2024/12/25,Center,Right,Center,Center
http://www.bbc.co.uk/news/articles/cly99379qjgo,Biden convenes national security team as fears of Iran attack grow - BBC News,2024/8/6,Center,Right,Center,Center
http://www.bbc.co.uk/news/articles/clyj88rye1jo,UN health chief at Yemen airport during Israeli air strikes - BBC News,2024/12/26,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/clyl3yg7wzzo,Behind the scenes as Hamas chose its new leader - BBC News,2024/8/8,Center,Right,Left,Left
http://www.bbc.co.uk/news/articles/clylgv2dk3yo,Iran's dilemma over restraint or revenge for attacks on Hezbollah - BBC News,2024/9/26,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/clylzx1xz2yo,What next for the Middle East? 10 experts give their analysis - BBC News,2024/10/4,Left,Right,Right,Center
http://www.bbc.co.uk/news/articles/clyn400rm68o,Israel Gaza: UN says Israeli air strike killed six of its staff - BBC News,2024/9/12,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/clynl828yp0o,Row over Tory MP Robert Jenrick's Allahu Akbar arrest call - BBC News,2024/8/7,Right,Right,Right,Right
http://www.bbc.co.uk/news/articles/clyvl72zdzqo,Israel's Netanyahu shows who calls the shots with Gallant sacking - BBC News,2024/11/6,Left,Right,Right,Right
http://www.bbc.co.uk/news/articles/cm242380133o,Hezbollah confirms death of Nasrallah's heir apparent - BBC News,2024/10/23,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cm24e419j8po,John Healey: UK troops ready to engage with Iran but didn't need to - BBC News,2024/10/2,Center,Center,Right,Center
http://www.bbc.co.uk/news/articles/cm24q3204y3o,"Bowen: Sinwar death is serious blow to Hamas, but not end of war - BBC News",2024/10/17,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cm273g1jm51o,Israel to appeal against ICC warrants for Netanyahu and Gallant - BBC News,2024/11/27,Right,Right,Right,Right
http://www.bbc.co.uk/news/articles/cm2742rynqgo,Jeremy Bowen: Iran faces hard choices between risks of escalation or looking weak - BBC News,2024/10/26,Right,Right,Center,Center
http://www.bbc.co.uk/news/articles/cm29renmv91o,DEC: UK charities launch Middle East Humanitarian Appeal - BBC News,2024/10/17,Center,Center,Left,Center
http://www.bbc.co.uk/news/articles/cm2ndvg18j8o,,,,Center,Center,Center
http://www.bbc.co.uk/news/articles/cm2np2l5mlko,UK defends partial Israel arm sales ban - BBC News,2024/9/3,Right,Right,Center,Center
http://www.bbc.co.uk/news/articles/cm2np7p1yr7o,"Netanyahu not doing enough to secure Gaza hostage deal, says Biden - BBC News",2024/9/2,Right,Left,Left,Center
http://www.bbc.co.uk/news/articles/cm2ny546m7go,Israel West Bank raids leave 10 Palestinians dead - BBC News,2024/8/28,Right,Left,Left,Center
http://www.bbc.co.uk/news/articles/cm2nyy8y48qo,Gaza blogger Mohammad 'Medo' Halimy killed in alleged Israeli strike - BBC News,2024/8/29,Right,Left,Left,Center
http://www.bbc.co.uk/news/articles/cmjj6ej3ne1o,ICRC says 22 killed in strike near its Gaza office - BBC News,2024/6/22,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cn02jd0n9d2o,British-Australian pianist's show cancelled over Gaza remarks - BBC News,2024/8/14,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cn02pz4wnyro,Netanyahu asks Israelis for 'forgiveness' over hostage deaths - BBC News,2024/9/2,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cn02z5kjn40o,Israel agrees to pauses in fighting for Gaza polio vaccine drive - BBC News,2024/8/29,Right,Center,Center,Center
http://www.bbc.co.uk/news/articles/cn05edkr97vo,Election abuse of candidates may have been coordinated - adviser - BBC News,2024/7/14,Center,Center,Center,Center
http://www.bbc.co.uk/news/articles/cn0lx2xgn55o,Israel-Gaza war: Kamala Harris condemns civilian deaths in school strike - BBC News,2024/8/11,Center,Left,Left,Center
http://www.bbc.co.uk/news/articles/cn473n92k9no,Pro-Palestinian delegates denied a DNC speaking slot - BBC News,2024/8/22,Right,Left,Left,Left
http://www.bbc.co.uk/news/articles/cn49v0nzv3ko,"Israel-Gaza war: More than 40,000 killed in Gaza, Hamas-run health ministry says - BBC News",2024/8/15,Center,Right,Left,Center
http://www.bbc.co.uk/news/articles/cn4zpy3zj7ro,Harris or Trump? What Chinese people want from US election - BBC News,2024/10/14,Center,Center,Center,Center
http://www.bbc.co.uk/news/articles/cn5wel11pgdo,Nearly 70% of Gaza war dead women and children - UN - BBC News,2024/11/8,Right,Left,Left,Left
http://www.bbc.co.uk/news/articles/cn5wlren5gyo,Serving police officer arrested on suspicion of supporting Hamas - BBC News,2024/11/12,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cn8751455xzo,McDonald's to spend Â£1bn on 200 new UK and Ireland restaurants - BBC News,2024/8/21,Left,Center,Center,Center
http://www.bbc.co.uk/news/articles/cn8jg0x5xg8o,Israel investigates after its soldiers filmed throwing bodies off roof - BBC News,2024/9/20,Center,Left,Left,Center
http://www.bbc.co.uk/news/articles/cnd074r6gxpo,Waltham Forest Council to pull investments from firms linked to arms trade - BBC News,2024/8/9,Right,Left,Left,Left
http://www.bbc.co.uk/news/articles/cnd0e5w7l96o,,,,Right,Left,Left
http://www.bbc.co.uk/news/articles/cne4wypn23wo,New UK Foreign Secretary David Lammy wants to reset ties with EU - BBC News,2024/7/7,Right,Center,Left,Center
http://www.bbc.co.uk/news/articles/cnee42vmn7xo,Ultra-Orthodox students to be drafted to Israel military - court - BBC News,2024/6/25,Right,Right,Center,Center
http://www.bbc.co.uk/news/articles/cnvdgv6rejvo,Delhi high court: 'Our son died. Now we can use his sperm to have a grandchild' - BBC News,2024/10/9,Right,Center,Center,Center
http://www.bbc.co.uk/news/articles/cnvdyd4nnzro,No new pledge on Ukraine missiles after Starmer-Biden talks in Washington - BBC News,2024/9/13,Right,Center,Center,Center
http://www.bbc.co.uk/news/articles/cnvyyz8461yo,UN staff fired over possible links to 7 October attack - BBC News,2024/8/5,Center,Right,Center,Center
http://www.bbc.co.uk/news/articles/cp334z7rxxmo,Israel hostage rescue: How the operation unfolded  - BBC News,2024/6/10,Right,Right,Center,Center
http://www.bbc.co.uk/news/articles/cp335xyymjgo,Gaza war: Witnesses tell of 'unimaginable' shelter air strike - BBC News,2024/6/6,Right,Left,Left,Center
http://www.bbc.co.uk/news/articles/cp3wy8kpy3eo,Israeli air strikes kill 492 people in Lebanon - BBC News,2024/9/23,Right,Right,Center,Center
http://www.bbc.co.uk/news/articles/cp4wgqypwrxo,Jeremy Bowen: Israel's killing of Haniyeh deals hammer to ceasefire - BBC News,2024/8/1,Center,Right,Right,Center
http://www.bbc.co.uk/news/articles/cp8lvdj3p7zo,Keir Starmer warns of trade-offs as he vows to rebuild Britain - BBC News,2024/9/24,Right,Center,Left,Center
http://www.bbc.co.uk/news/articles/cp8n20z080ko,"Shaken by Assad's sudden fall, Syria faces seismic turning point - BBC News",2024/12/10,Left,Center,Left,Center
http://www.bbc.co.uk/news/articles/cp8x5570514o,,,,Right,Left,Left
http://www.bbc.co.uk/news/articles/cpdd8z0zjdzo,Fires in northern Israel fuel demands to tackle escalation with Hezbollah - BBC News,2024/6/4,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cpdl3veg1l4o,Girl 'killed' in West Bank home as Israeli raids continue - BBC News,2024/9/4,Center,Left,Left,Left
http://www.bbc.co.uk/news/articles/cpdl751l3djo,West Bank: Israeli forces pull out of Jenin after major operation - BBC News,2024/9/6,Center,Right,Left,Center
http://www.bbc.co.uk/news/articles/cpqdr0591qro,Gaza war: Palestinians displaced by war face a harsh winter - BBC News,2024/12/3,Center,Left,Left,Center
http://www.bbc.co.uk/news/articles/cpqzyvv2g4vo,Israel-Hezbollah: Lebanon capital Beirut reels from heaviest night of strikes - BBC News,2024/10/6,Right,Left,Left,Center
http://www.bbc.co.uk/news/articles/cpv21ng0pj1o,Newspaper headlines: 'Israel vows rapid revenge' and 'Kate's hug of love' - BBC News,2024/10/2,Center,Right,Left,Center
http://www.bbc.co.uk/news/articles/cpvvqd074nyo,Former Scotland cricketeer apologises anti-semetism row  - BBC News,2024/6/4,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cpvvvkxpxwno,Netanyahu: Israeli forces will head north as Rafah winds down - BBC News,2024/6/24,Right,Right,Right,Right
http://www.bbc.co.uk/news/articles/cpvz2rzm4k0o,Lebanon: Three journalists killed in Israeli air strike - BBC News,2024/10/25,Right,Right,Left,Left
http://www.bbc.co.uk/news/articles/cpw5rqzz5jjo,Pager explosions will devastate Hezbollah's morale and manpower - BBC News,2024/9/17,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cpw5v077nyjo,Yazidi woman rescued from Gaza after decade in captivity - BBC News,2024/10/3,Right,Center,Center,Center
http://www.bbc.co.uk/news/articles/cpwrvw7x8j9o,"Israeli construction along buffer zone with Syria violates ceasefire, UN says - BBC News",2024/11/13,Right,Center,Center,Center
http://www.bbc.co.uk/news/articles/cq5ejqj3dy9o,"Israel: First came the alert message, then the boom of interceptions - BBC News",2024/10/1,Right,Right,Center,Center
http://www.bbc.co.uk/news/articles/cq5le4w5454o,Mother of only British hostage in Gaza fears for her life - BBC News,2024/12/3,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cq62mge27r0o,Israel to close embassy in Ireland as it criticises 'anti-Israel policies' - BBC News,2024/12/15,Right,Right,Left,Right
http://www.bbc.co.uk/news/articles/cq6lm62vm7zo,No guarantees Trump will give Netanyahu all he wants - BBC News,2024/11/8,Right,Right,Right,Right
http://www.bbc.co.uk/news/articles/cq6rzvyz9p6o,Israel and Hezbollah exchange heavy fire in major escalation - BBC News,2024/8/25,Center,Right,Center,Center
http://www.bbc.co.uk/news/articles/cq827855x5vo,,,,Right,Left,Center
http://www.bbc.co.uk/news/articles/cq8xpqjqx7eo,,,,Right,Left,Center
http://www.bbc.co.uk/news/articles/cqee78djzmro,Shops rush for Christmas stock as shipping costs surge - BBC News,2024/6/2,Right,Right,Center,Center
http://www.bbc.co.uk/news/articles/cqj07jdzzgno,Protests erupt in Israel after Netanyahu fires defence minister - BBC News,2024/11/5,Right,Left,Right,Right
http://www.bbc.co.uk/news/articles/cqjrwg9dly1o,Missile attack lays bare deep divisions among Iranians - BBC News,2024/10/3,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cqjrzlrjwdgo,Newspaper headlines: 'Walkie-talkie blasts' and conflict's 'new phase' - BBC News,2024/9/18,Center,Right,Right,Center
http://www.bbc.co.uk/news/articles/cql8ly2g10no,"Hamas chief Haniyeh's killing 'doesn't help' ceasefire talks, says Biden - BBC News",2024/8/2,Center,Center,Left,Center
http://www.bbc.co.uk/news/articles/cqx808q7lrno,Syria: Israel confirms attack on naval fleet in Latakia - BBC News,2024/12/10,Center,Right,Right,Center
http://www.bbc.co.uk/news/articles/cqxjjvdq7eyo,Hamas names Yahya Sinwar as new overall leader - BBC News,2024/8/6,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cr40d32zqz4o,UN says Gaza aid operation temporarily halted due to evacuations - BBC News,2024/8/26,Right,Left,Left,Center
http://www.bbc.co.uk/news/articles/cr40dz5524qo,UN calls for calm after Israel and Hezbollah trade strikes - BBC News,2024/8/26,Center,Center,Center,Center
http://www.bbc.co.uk/news/articles/cr4l74zn7e0o,Newspaper headlines: 'Business blames budget' and 'UK economy takes hit' - BBC News,2024/11/22,Left,Right,Right,Center
http://www.bbc.co.uk/news/articles/cr4x6dwqlxgo,"Israeli strike on Gaza school kills 22, says Hamas-run health ministry - BBC News",2024/9/21,Center,Left,Left,Center
http://www.bbc.co.uk/news/articles/cr4xnq2zqlgo,Biden struggles to contain conflict as Israel and Hezbollah on the brink - BBC News,2024/9/24,Center,Center,Center,Center
http://www.bbc.co.uk/news/articles/cr54y0qplgvo,,,,Right,Left,Left
http://www.bbc.co.uk/news/articles/cr54z4q11qvo,âMy family and my sight were shattered by Israeli raid in Gazaâ?- BBC News,2024/10/7,Left,Left,Left,Center
http://www.bbc.co.uk/news/articles/crej40034r2o,UN calls for investigation into deadly Israeli strike on north Lebanese village - BBC News,2024/10/15,Center,Right,Left,Center
http://www.bbc.co.uk/news/articles/crg4p4ndkr0o,Kamala Harris: Three ways Donald Trump will try to end the honeymoon - BBC News,2024/7/26,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/crg4yvl4nnxo,TV and film industry letter accuses BBC of antisemitism - BBC News,2024/8/1,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/crg5lyd25jno,'Atomic bomb hell can't be repeated' say Japan's last survivors - BBC News,2024/7/27,Center,Left,Left,Center
http://www.bbc.co.uk/news/articles/crggq0jygq6o,Gaza war: Israeli strike on UN school kills reportedly kills 35 - BBC News,2024/6/6,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/crgm147lzv1o,China seeks to unite Palestinian factions with unity deal - BBC News,2024/7/23,Center,Center,Left,Center
http://www.bbc.co.uk/news/articles/crgrxjn9rkpo,Polio in Gaza: WHO 'extremely worried' about possible outbreak - BBC News,2024/7/23,Left,Center,Center,Center
http://www.bbc.co.uk/news/articles/crl8kelkxepo,Lebanon latest: Death toll rises from strike that killed Hezbollah commanders - BBC News,2024/9/21,Center,Right,Left,Center
http://www.bbc.co.uk/news/articles/crl8xw7ww70o,Fear and tension in Lebanon under deadly Israeli bombardment - BBC News,2024/9/23,Left,Right,Left,Center
http://www.bbc.co.uk/news/articles/crr9q249pveo,Israeli strikes kill 40 in eastern Lebanon - health ministry - BBC News,2024/11/6,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cv223vlerdvo,Israel and Hamas added to UN list for violating children's rights - BBC News,2024/6/12,Center,Right,Center,Center
http://www.bbc.co.uk/news/articles/cv225l8l7jzo,Hamas seeks 'complete halt' to war in Gaza proposal response - BBC News,2024/6/11,Center,Center,Left,Center
http://www.bbc.co.uk/news/articles/cv22g81djdyo,"Israel-Gaza war: 'High risk' of famine persists, UN-backed assessment says - BBC News",2024/6/25,Center,Right,Left,Center
http://www.bbc.co.uk/news/articles/cv22wz7e2z2o,Israel and Hezbollah play with fire but neither wants another war - BBC News,2024/6/19,Center,Right,Center,Center
http://www.bbc.co.uk/news/articles/cv22xvp90nlo,How Gaza hostage raid ended with Israel striking crowded streets - BBC News,2024/6/10,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cv22ymmp46ro,,,,Right,Left,Center
http://www.bbc.co.uk/news/articles/cv2g8r0nppgo,Israel said to approve largest W Bank land seizure in decades - BBC News,2024/7/4,Center,Right,Left,Right
http://www.bbc.co.uk/news/articles/cv2gj544x65o,,,,Center,Center,Center
http://www.bbc.co.uk/news/articles/cvg3lm436jlo,Hezbollah pager explosions highlight shadow war - BBC News,2024/9/18,Left,Right,Right,Center
http://www.bbc.co.uk/news/articles/cvg3n49l719o,Newspaper headlines: Johnson's 'pep talk' with Harry and Treasury rethinks non-dom plan - BBC News,2024/9/26,Left,Right,Center,Center
http://www.bbc.co.uk/news/articles/cvg7zyr8p15o,Dozens reportedly killed in Israeli strikes on northern Gaza - BBC News,2024/11/21,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cvgdn8y89jeo,"Israeli arrested over Iran plot to kill Netanyahu, Israeli security services say - BBC News",2024/9/19,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cvge9k0r1llo,DNC: Group breaches fence as thousands join Gaza war protests - BBC News,2024/8/20,Center,Left,Left,Left
http://www.bbc.co.uk/news/articles/cvgej83z93qo,US says Israel hasn't breached its law against blocking aid in Gaza - BBC News,2024/11/13,Center,Right,Left,Center
http://www.bbc.co.uk/news/articles/cvgewyx7pn5o,Iran keeps region guessing as it mulls revenge attack on Israel - BBC News,2024/8/9,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cvgez7ez10lo,Israel disruption as strike and protests push for Gaza deal - BBC News,2024/9/2,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cvgl056yj2vo,Palestinian patients leave Gaza in rare medical evacuation - BBC News,2024/11/7,Center,Center,Center,Center
http://www.bbc.co.uk/news/articles/cvglg9293ddo,"Israel still preventing humanitarian missions to north Gaza, Unrwa says - BBC News",2024/10/21,Center,Right,Left,Center
http://www.bbc.co.uk/news/articles/cvgpdpgz4kdo,Bowen: Syria's rebel offensive is astonishing - but don't write off Assad - BBC News,2024/12/1,Left,Center,Center,Center
http://www.bbc.co.uk/news/articles/cvgx3zjvjg3o,Lebanon: Satellite imagery reveals intensity of Israeli bombing - BBC News,2024/10/24,Center,Right,Left,Center
http://www.bbc.co.uk/news/articles/cvgxljkvzeeo,Allison Pearson felt 'bullied' in Essex Police probe - BBC News,2024/11/22,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cw00029vv9yo,,,,Right,Right,Center
http://www.bbc.co.uk/news/articles/cw0yw6gepelo,Glasgow celebrates Pride after Palestine protest row - BBC News,2024/7/20,Right,Left,Left,Center
http://www.bbc.co.uk/news/articles/cw448x7lxggo,UN Security Council backs US Gaza ceasefire resolution - BBC News,2024/6/10,Right,Center,Center,Center
http://www.bbc.co.uk/news/articles/cw44ve90dppo,Gaza health ministry says Israel hostage rescue killed 274 people - BBC News,2024/6/10,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cw44wpj99v7o,Gaza war: Israel launches new military campaign in central areas - BBC News,2024/6/5,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cw4y91032d1o,West Bank: More wounded Palestinians tell BBC the Israeli army forced them on to jeep - BBC News,2024/7/1,Right,Left,Left,Left
http://www.bbc.co.uk/news/articles/cw5y49rv174o,Israeli ministers authorise Netanyahu response to Golan attack  - BBC News,2024/7/29,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cw5y5637eqdo,US deploys jets and warships as Iran threatens Israel - BBC News,2024/8/2,Center,Right,Right,Center
http://www.bbc.co.uk/news/articles/cw8860gn1nwo,Israel-Gaza war: Biden unveils Israeli proposal to end conflict - BBC News,2024/6/1,Right,Center,Center,Center
http://www.bbc.co.uk/news/articles/cw8y2v76664o,Netanyahu seeks to bolster US support with Congress speech - BBC News,2024/7/24,Left,Right,Right,Center
http://www.bbc.co.uk/news/articles/cw9y7wqn8j5o,Israel-Lebanon: Hezbollah fires 200 rockets and drones - BBC News,2024/7/4,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cwy343z53l1o,What are Harris and Trump's policies? - BBC News,2024/9/11,Left,Center,Left,Center
http://www.bbc.co.uk/news/articles/cwy3l02wxqdo,Ex-Israeli agents reveal how Hezbollah pager attacks were carried out - BBC News,2024/12/23,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cwy4j5j7503o,"Rabbi Zvi Kogan was murdered in UAE, Israel says - BBC News",2024/11/24,Center,Right,Right,Center
http://www.bbc.co.uk/news/articles/cwy92zjq508o,"Fifth peacekeeper wounded in southern Lebanon, UN says - BBC News",2024/10/12,Center,Center,Left,Center
http://www.bbc.co.uk/news/articles/cwyl2x3ye8no,Beirut strikes: Rescue workers search for signs of missing under rubble - BBC News,2024/10/11,Center,Left,Left,Center
http://www.bbc.co.uk/news/articles/cwyl8v1z1zeo,Israel says 100 Hezbollah rocket launchers hit in southern Lebanon - BBC News,2024/9/20,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cwylekwngz8o,UN says Israeli tanks forced entry to its position in south Lebanon as Netanyahu tells peacekeepers to leave - BBC News,2024/10/13,Right,Right,Center,Center
http://www.bbc.co.uk/news/articles/cwyx9znxl4eo,Israeli strike in Gaza humanitarian zone kills 19 - health ministry - BBC News,2024/9/10,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cwyxleqky15o,Hamas attack: Final missing Israeli victim declared dead - BBC News,2024/8/7,Center,Right,Right,Center
http://www.bbc.co.uk/news/articles/cx243z69w4no,Amsterdam: Dozens detained after protesters defy mayor's ban - BBC News,2024/11/10,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cx24d6ky5r7o,Biden opposes potential Israeli strikes on Iranian nuclear sites - BBC News,2024/10/3,Right,Center,Center,Center
http://www.bbc.co.uk/news/articles/cx24gze60yzo,Trump cabinet: Who has joined his team so far? - BBC News,2024/11/10,Center,Right,Right,Right
http://www.bbc.co.uk/news/articles/cx24ngy9g70o,"IDF soldiers should refuse orders which may be war crimes, Israeli ex-security adviser tells BBC - BBC News",2024/10/23,Center,Right,Left,Left
http://www.bbc.co.uk/news/articles/cx24w9vwpelo,US awaits Lebanon response to Hezbollah-Israel ceasefire plan - BBC News,2024/11/18,Center,Right,Left,Center
http://www.bbc.co.uk/news/articles/cx254ydygjlo,Biden and Netanyahu speak as Israel mulls Iran response - BBC News,2024/10/9,Right,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx26v70n5z4o,Israel forcibly evacuates Kamal Adwan hospital in northern Gaza - BBC News,2024/12/27,Center,Left,Left,Left
http://www.bbc.co.uk/news/articles/cx27rnjg3qvo,Houthis vow to continue attacking Israel despite strikes on Yemen - BBC News,2024/12/27,Right,Right,Left,Left
http://www.bbc.co.uk/news/articles/cx285v8djejo,"UK antisemitic hate incidents surge in 2024, says charity - BBC News",2024/8/7,Center,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx287xz58jxo,Theatre cancels Reginald D Hunter show after antisemitism claims - BBC News,2024/8/16,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cx28x187rmko,US charges man over alleged Iranian plot to kill Trump - BBC News,2024/11/8,Right,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx2gz4re394o,Heads of CIA and MI6 say world order 'under threat not seen since Cold War' - BBC News,2024/9/7,Right,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx2krlgekpxo,UK forces involved in response to Iran attacks on Israel - BBC News,2024/10/1,Right,Right,Right,Center
http://www.bbc.co.uk/news/articles/cx2l5e4pe1go,What happened to the young girl captured in a photograph of Gaza detainees - BBC News,2024/11/1,Left,Left,Left,Center
http://www.bbc.co.uk/news/articles/cx2lr0jd37xo,The two forces at work on Biden-Netanyahu phone call - BBC News,2024/10/10,Center,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx2ndzpwllxo,Hezbollah spokesman Afif killed in Israeli strike in Beirut - BBC News,2024/11/17,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cx2yvw97egdo,Gaza man says Hamas leader Yahya Sinwar was killed in his evacuated house - BBC News,2024/10/20,Right,Left,Left,Center
http://www.bbc.co.uk/news/articles/cx2yylgze4ro,,,,Right,Left,Left
http://www.bbc.co.uk/news/articles/cx82xx9pj5do,Gaza war: Palestinian anti-Hamas activist beaten by masked men - BBC News,2024/7/10,Center,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx924r4d5yno,"Where Kamala Harris stands on 10 key policy issues, from immigration to guns - BBC News",2024/8/23,Right,Left,Left,Left
http://www.bbc.co.uk/news/articles/cxwwkrykv0zo,George Galloway launches Workers Party campaign with attack on Labour - BBC News,2024/6/1,Right,Right,Left,Left
http://www.bbc.co.uk/news/articles/cy08nl4plvzo,Israel Gaza war: Israel tells 'everyone in Gaza City' to leave - BBC News,2024/7/10,Center,Right,Right,Center
http://www.bbc.co.uk/news/articles/cy0gg9k76w9o,UN Gaza aid chief: Global community is failing innocent civilians - BBC News,2024/9/16,Right,Center,Left,Center
http://www.bbc.co.uk/news/articles/cy0npj1n6rko,Coffee giant Starbucks replaces boss after global sales slump  - BBC News,2024/8/13,Right,Center,Center,Center
http://www.bbc.co.uk/news/articles/cy0nrd730jdo,"Israeli strikes on Syria military sites kill 18, government says - BBC News",2024/9/9,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cy435dx0jpko,David Cameron: I had plans to sanction two Israeli ministers - BBC News,2024/10/15,Right,Right,Left,Left
http://www.bbc.co.uk/news/articles/cy4dxjxlzljo,Newspaper headlines: PM's call for calm and 'private school VAT delay' - BBC News,2024/10/5,Left,Center,Center,Center
http://www.bbc.co.uk/news/articles/cy5y23qgx0qo,Nobel Peace Prize: Japanese atomic bomb survivors Nihon Hidankyo win - BBC News,2024/10/11,Center,Left,Left,Center
http://www.bbc.co.uk/news/articles/cy66e20j531o,,,,Left,Left,Center
http://www.bbc.co.uk/news/articles/cy66w5ppnp7o,,,,Left,Left,Center
http://www.bbc.co.uk/news/articles/cy68g5zz1wjo,,,,Center,Left,Left
http://www.bbc.co.uk/news/articles/cy8431ejnk5o,Columbia University president resigns after Gaza protests turmoil - BBC News,2024/8/15,Right,Right,Center,Right
http://www.bbc.co.uk/news/articles/cy898d4px8no,'Everyone flew through the air': Survivors describe Israeli strike on Beirut that killed 18 - BBC News,2024/10/22,Center,Left,Left,Left
http://www.bbc.co.uk/news/articles/cy898ld3yp8o,Antony Blinken issues warning to Israel over Gaza aid - BBC News,2024/10/23,Right,Center,Left,Center
http://www.bbc.co.uk/news/articles/cy8ne9757jdo,'Are we not humans?': Anger in Beirut as massive Israeli strike kills 20 - BBC News,2024/11/23,Right,Left,Left,Center
http://www.bbc.co.uk/news/articles/cy9ejndq4d4o,New Banksy animal art sparks hunt for hidden meaning - BBC News,2024/8/10,Center,Center,Left,Center
http://www.bbc.co.uk/news/articles/cye0459nkgwo,David Lammy calls for immediate ceasefire during Israel visit - BBC News,2024/7/15,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cyvpm1049d9o,,,,Left,Left,Left
http://www.bbc.co.uk/news/articles/cyx0qdkn45eo,Hamas-run health ministry says 141 killed in Israeli strikes - BBC News,2024/7/13,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cyx50e65wk6o,IDF says senior Hamas commander Rafa Salama killed in Israeli air strike  - BBC News,2024/7/14,Center,Right,Center,Center
http://www.bbc.co.uk/news/articles/cz04depp2nro,US offers Middle East ceasefire plan during General Assembly - BBC News,2024/9/26,Center,Right,Left,Center
http://www.bbc.co.uk/news/articles/cz04n1kg1d4o,Donald Trump and Kamala Harris are deadlocked - could an October surprise change the game? - BBC News,2024/10/6,Left,Right,Center,Center
http://www.bbc.co.uk/news/articles/cz0m4xlg093o,"Gaza war's 'darkest moment' unfolding in north, United Nations says - BBC News",2024/10/25,Right,Right,Left,Left
http://www.bbc.co.uk/news/articles/cz475vdd97qo,Paris 2024: The Palestinian Olympians representing their people - BBC News,2024/7/28,Left,Left,Left,Left
http://www.bbc.co.uk/news/articles/cz47jne2n84o,Pride in London: Thousands take part in parade - BBC News,2024/6/29,Right,Center,Left,Center
http://www.bbc.co.uk/news/articles/cz55y6k0p5go,Israeli far-right ministers threaten to resign over Gaza ceasefire proposal - BBC News,2024/6/2,Right,Right,Right,Right
http://www.bbc.co.uk/news/articles/cz5rd0p2lxeo,Hamas leader Ismail Haniyeh's funeral draws crowds in Iran - BBC News,2024/8/1,Right,Right,Left,Center
http://www.bbc.co.uk/news/articles/cz6l8zgl0dgo,Palestinian Christians struggle to find hope at Christmas - BBC News,2024/12/25,Center,Left,Left,Left
