url,title,published_date,predicted_label_bert,predicted_label_claude,predicted_label_deepseek,predicted_label_gemini
http://www.bbc.co.uk/news/articles/cn47w2r19x2o,Smarden: First Ukrainian lion arrives at the Big Cat Sanctuary - BBC News,2024/8/16,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cn4vyg6jq6yo,Ursula Von der Leyen nominated to stay on in top EU job - BBC News,2024/6/27,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cn4vzlx1350o,"UK war tech sent to Russia by Insta model's firm, documents seen by BBC show - BBC News",2024/11/20,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/cn4x2epppego,Romanian court annuls result of presidential election first round - BBC News,2024/12/6,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/articles/cn4x9gz4ylwo,Ukraine¡¯s exhausted troops in Russia told to cling on and wait for Trump - BBC News,2024/12/2,LEFT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cn4zpy3zj7ro,Harris or Trump? What Chinese people want from US election - BBC News,2024/10/14,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/cn4zvd7ldzko,Ukraine: Keir Starmer and Volodymyr Zelensky meeting in No 10 - BBC News,2024/10/10,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/cn5zrl4gew7o,Prince Harry at 40: What awaits Duke of Sussex in fifth decade? - BBC News,2024/9/15,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cn7l375z720o,At least one killed in Ukraine drone attacks on Russia - BBC News,2024/9/10,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cn7mlp8rd77o,"Kate Bush says she is 'very keen' to record new music, as she launches animated film - BBC News",2024/10/25,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/cn8751455xzo,McDonald's to spend ¡ê1bn on 200 new UK and Ireland restaurants - BBC News,2024/8/21,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cnd074r6gxpo,Waltham Forest Council to pull investments from firms linked to arms trade - BBC News,2024/8/9,RIGHT,Left,Left,Left
http://www.bbc.co.uk/news/articles/cnd0gn6nel6o,Trump's defeated Republican rivals show united front - BBC News,2024/7/17,LEFT,Right,Right,Right
http://www.bbc.co.uk/news/articles/cne4wypn23wo,New UK Foreign Secretary David Lammy wants to reset ties with EU - BBC News,2024/7/7,RIGHT,Center,Left,Center
http://www.bbc.co.uk/news/articles/cneerk78gv0o,Putin arrives in North Korea ahead of talks with Kim Jong Un - BBC News,2024/6/18,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/articles/cnl08r4404po,General election 2024: Parties stress core messages as election nears - BBC News,2024/7/2,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/articles/cnvdgv6rejvo,Delhi high court: 'Our son died. Now we can use his sperm to have a grandchild' - BBC News,2024/10/9,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cnvdyd4nnzro,No new pledge on Ukraine missiles after Starmer-Biden talks in Washington - BBC News,2024/9/13,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cnvj0yjqd3go,Russia confirms capture of Briton accused of fighting for Ukraine - BBC News,2024/11/26,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/cnvyz1472rpo,Nord Stream: German arrest warrant for sabotage blast suspect - BBC News,2024/8/14,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cp387p1zrgpo,Iryna Farion: Ex-Ukraine MP and language campaigner shot dead in Lviv - BBC News,2024/7/20,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/articles/cp3nv7j1xkxo,UK chief of defence staff calls on government to spend more on military - BBC News,2024/11/10,CENTER,Right,Right,Right
http://www.bbc.co.uk/news/articles/cp3w5449x9zo,Chris Mason: Joe Biden and Keir Starmer try to second guess Putin - BBC News,2024/9/14,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cp3zqen209go,Minister Tulip Siddiq named in Bangladesh corruption probe - BBC News,2024/12/19,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cp8e15yr1gwo,"Russia on ¡®mission to cause mayhem¡¯ on British streets, warns MI5 head - BBC News",2024/10/8,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cp8n20z080ko,"Shaken by Assad's sudden fall, Syria faces seismic turning point - BBC News",2024/12/10,LEFT,Center,Left,Center
http://www.bbc.co.uk/news/articles/cp8ne8r1yy0o,Telegram says arrested CEO Pavel Durov has 'nothing to hide' - BBC News,2024/8/25,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cp8nel8eledo,Ukrainian families torn apart by visa changes - BBC News,2024/8/12,CENTER,Right,Left,Left
http://www.bbc.co.uk/news/articles/cp8nykdnlkpo,Russia and Ukraine swap prisoners after Kursk offensive - BBC News,2024/8/24,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cp9rygl5k4jo,Ksenia Karelina: US-Russian woman jailed for 12 years for $51 charity gift - BBC News,2024/8/15,RIGHT,Right,Left,Left
http://www.bbc.co.uk/news/articles/cpd91pe5r9go,Modi in Russia: Indian PM's balancing act as he meets Putin - BBC News,2024/7/9,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cpdv1yxg8jqo,New deals with Balkan countries to target people-smuggling gangs - BBC News,2024/11/6,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/cpe3ed2ejglo,Freed Russian dissidents say they refused to sign mercy petition - BBC News,2024/8/2,RIGHT,Left,Left,Left
http://www.bbc.co.uk/news/articles/cpq9l24ledpo,Keir Starmer welcomes fall of Assad's 'barbaric regime' in Syria - BBC News,2024/12/8,CENTER,Left,Left,Center
http://www.bbc.co.uk/news/articles/cpqj35jv3e7o,Seven dead in Lviv in fresh wave of strikes on Ukraine - BBC News,2024/9/4,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cpvzjr8w9mxo,What a Donald Trump victory means for the UK - BBC News,2024/11/6,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cpvzypy8ndyo,"Pubs face closure without Budget help, says industry giant - BBC News",2024/10/24,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/cq5eyqjz1yjo,Russian opposition activist Ildar Dadin killed fighting for Ukraine - BBC News,2024/10/7,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cq5lwq911dwo,"After Assad's cruelty, Syrians seek dead loved ones - and closure - BBC News",2024/12/12,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cq62qe131d7o,North Korean soldier captured in Ukraine dies: reports  - BBC News,2024/12/27,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/cq64qm2v7m9o,North Korea's Kim calls Putin 'closest comrade' in birthday message - BBC News,2024/10/8,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cq6lyzj9dddo,Moldova's pro-EU leader in tight run-off as Russia accused of meddling - BBC News,2024/11/3,RIGHT,Right,Center,Left
http://www.bbc.co.uk/news/articles/cqj0l8rpvelo,Georgian elections: High stakes as voters decide path in Europe - BBC News,2024/10/26,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/cql365ld002o,Ukraine's surprise advance into Russia a dilemma for Biden - BBC News,2024/8/16,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cql5r2px4yyo,Syria rebels capture major city of Hama after military withdraws - BBC News,2024/12/6,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/cqvvxzv24pqo,South China Sea tensions force US and Beijing to talk more - BBC News,2024/6/20,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cqx89reeevgo,"Bashar al-Assad given asylum in Moscow, Russian media say - BBC News",2024/12/8,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/cr402kn0g1zo,Newspaper headlines: 'Bumper pay deal' and 'sweets maker turns salty' - BBC News,2024/8/15,LEFT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cr40wwzd4gyo,Ukraine orders evacuation of city as Russia makes gains - BBC News,2024/8/19,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cr4xz013zx7o,Austria's far-right Freedom Party eyes unprecedented election win - BBC News,2024/9/28,RIGHT,Right,Right,Right
http://www.bbc.co.uk/news/articles/cr5m6d6l7e2o,"As US votes, Ukraine¡¯s future hangs in balance - BBC News",2024/11/1,CENTER,Center,Left,Center
http://www.bbc.co.uk/news/articles/cr7582l4015o,"Russia-Ukraine: War closer to the end than some think, Zelensky says - BBC News",2024/9/24,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cr75r70jgp7o,David Lammy: Ukraine missile request for war with Russia under discussion - BBC News,2024/9/15,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cr7rn98l8kjo,Ukraine war: Cross-border attack into Russia's Kursk enters fifth day - BBC News,2024/8/10,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/credw5q0705o,Steve Rosenberg: Ukraine's advance undermines Putin's image as 'Mr Security' - BBC News,2024/8/14,LEFT,Right,Center,Center
http://www.bbc.co.uk/news/articles/crg55g4z526o,Vladimir Kara-Murza thought he would die in Russian prison  - BBC News,2024/8/5,RIGHT,Left,Left,Center
http://www.bbc.co.uk/news/articles/crgggwg158do,Dagestan: Deadly attacks on churches and synagogue in southern Russia - BBC News,2024/6/23,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/crggjv072v3o,"Evan Gershkovich trial to be behind closed doors, Russian court says - BBC News",2024/6/17,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/articles/crggy5qwrklo,Newspaper headlines: '300m NHS records stolen' and Rowling attacks Labour - BBC News,2024/6/21,LEFT,Right,Right,Center
http://www.bbc.co.uk/news/articles/crgl32zjpwdo,How will Scotland vote on oil and gas policies? - BBC News,2024/7/3,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/crglp32zzw2o,GB Energy: Labour teams with Crown Estate to boost wind energy - BBC News,2024/7/24,RIGHT,Left,Left,Left
http://www.bbc.co.uk/news/articles/crgmxw7g0veo,Government launches 'root and branch' defence review - BBC News,2024/7/16,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/crkm08rv5m0o,"Ukraine troops now up to 30km inside Russia's Kursk region, Moscow says - BBC News",2024/8/11,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/crl8187l920o,Thousands of cars that crash in US are ending up in Russia - BBC News,2024/10/14,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/crmnxznlmpko,Five killed in strike on Russia's Kursk after deadly missile attack on Kyiv - BBC News,2024/12/20,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/crmwx99lgpgo,Gains on Russian soil shape Ukraine independence celebrations - BBC News,2024/8/26,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/crr5n4nlg79o,"Russia jails US citizen Stephen Hubbard, 72, on mercenary charges - BBC News",2024/10/7,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/crr91nn9n79o,Russia vows 'tangible' response if US missiles used against its territory - BBC News,2024/11/18,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/crr91px4nlqo,Abkhazia: Georgia breakaway region's leader resigns - BBC News,2024/11/19,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/crrlg2xj5qno,Ukraine war: Lammy says Iran providing missiles to Russia changes debate - BBC News,2024/9/11,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/crrlnl2vqe2o,"Ukraine to present 'victory plan' to US next month, Zelensky says - BBC News",2024/8/27,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/crrlr87e5elo,Vladimir Putin draws new red line on long-range missiles - BBC News,2024/9/13,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/articles/cv2203d44rlo,Zelensky expects 'important decisions' on Ukraine at G7 summit - BBC News,2024/6/13,CENTER,Left,Center,Center
http://www.bbc.co.uk/news/articles/cv220gq7p31o,Ukraine war: I married the love of my life in a Mariupol bunker. Two days later he was killed - BBC News,2024/6/8,CENTER,Center,Left,Center
http://www.bbc.co.uk/news/articles/cv22jek87dno,Ukraine 'hits missile launch sites in Russia' - BBC News,2024/6/11,CENTER,Center,Left,Center
http://www.bbc.co.uk/news/articles/cv22kz2102ro,Biden apologises to Zelensky for delay in Ukraine military aid - BBC News,2024/6/7,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cv22kzp0m0zo,Russian strike kills 9 in Zelensky's hometown - Ukraine officials - BBC News,2024/6/12,CENTER,Left,Left,Center
http://www.bbc.co.uk/news/articles/cv22l88pr4po,Vladimir Putin's North Korea visit confirmed for this week - BBC News,2024/6/17,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/cv22p9dl415o,EU elections: What the European results and far-right surge tells us - BBC News,2024/6/10,LEFT,Right,Right,Center
http://www.bbc.co.uk/news/articles/cv22zlq4y20o,Ukraine war: Zelensky seeks show of support at giant Swiss summit - BBC News,2024/6/15,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/cv2g0w81e45o,Sainsbury's hit as wet weather dampens Argos sales - BBC News,2024/7/2,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cv2g2dx7d9wo,Americans freed in Russia prisoner swap land in US - BBC News,2024/8/2,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cv2gngxd8kdo,Russian court jails theatre figures over IS wives play - BBC News,2024/7/9,RIGHT,Right,Left,Left
http://www.bbc.co.uk/news/articles/cv2gxkln5elo,What taxes might be raised in the Budget? - BBC News,2024/8/1,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/cvg0z89vwq1o,Newspaper headlines: 'Putin's nuke threat' and 'Farmageddon!' - BBC News,2024/11/19,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/cvg5l1220zxo,Ukraine: Fury in Russia at missile move but Putin so far silent - BBC News,2024/11/18,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cvg5nzr2p8eo,United by loyalty but Trump's new team have competing agendas - BBC News,2024/11/16,LEFT,Right,Right,Right
http://www.bbc.co.uk/news/articles/cvg6l06ldpqo,Romania election: Frontrunner Calin Georgescu vows to end Ukraine aid - BBC News,2024/12/5,LEFT,Right,Right,Right
http://www.bbc.co.uk/news/articles/cvglp0xny3eo,Telegram will now provide some user data to authorities - BBC News,2024/9/24,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cvgp3qx0q7wo,Russia warns against 'hypotheses' in Azerbaijan Airlines crash - BBC News,2024/12/26,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cvgpdpgz4kdo,Bowen: Syria's rebel offensive is astonishing - but don't write off Assad - BBC News,2024/12/1,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cvgrn2xxqeno,"Ukraine: Zelensky condemns ""inhumane"" Russia Christmas Day attack - BBC News",2024/12/25,CENTER,Right,Left,Left
http://www.bbc.co.uk/news/articles/cvgxgvw38xjo,"Russia can end war now, says Keir Starmer as Vladimir Putin warns West - BBC News",2024/9/12,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cvgxly3nzwpo,Ukraine war: New weapons and nuclear threats in a week of change - BBC News,2024/11/23,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/cw00eqqk4dro,Ukraine: How beeswax could help war-hit families save food - BBC News,2024/6/28,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cw0yg50zy5vo,Keir Starmer appoints cabinet after landslide general election victory - BBC News,2024/7/5,CENTER,Left,Left,Center
http://www.bbc.co.uk/news/articles/cw44z3k997do,Putin in Vietnam: An old friendship that refuses to die - BBC News,2024/6/20,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cw4yv7nv8xlo,Fined for yellow and blue shoes: How Russian laws smother dissent - BBC News,2024/7/21,CENTER,Left,Left,Left
http://www.bbc.co.uk/news/articles/cw9ygvw959ro,World leaders show respect and support as Biden quits race - BBC News,2024/7/22,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cwy343z53l1o,What are Harris and Trump's policies? - BBC News,2024/9/11,LEFT,Center,Left,Center
http://www.bbc.co.uk/news/articles/cwy527yex0no,Putin welcomed in Mongolia despite ICC arrest warrant  - BBC News,2024/9/3,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/articles/cwy98824lk4o,UK reveals father and son at heart of Evil Corp hacking group - BBC News,2024/10/1,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/articles/cwyg565e8wpo,At least five dead in attack at Turkish aviation company - BBC News,2024/10/23,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cwyl79v1d1lo,RAC says petrol prices fall to three-year low - BBC News,2024/9/25,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/cwywj71ywyeo,Ukraine names new foreign minister as Zelensky overhauls cabinet - BBC News,2024/9/5,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/cwyxplxry93o,The famous Christmas carol inspiring Ukraine's defenders - BBC News,2024/12/24,CENTER,Center,Left,Center
http://www.bbc.co.uk/news/articles/cx20186mjleo,"Poland to temporarily suspend right to asylum, PM Tusk says - BBC News",2024/10/12,CENTER,Right,Right,Right
http://www.bbc.co.uk/news/articles/cx24gj94edeo,"Newspaper headlines: 'You're rehired' and 'Well, this is awkward!' - BBC News",2024/11/7,LEFT,Right,Right,Right
http://www.bbc.co.uk/news/articles/cx24ngy9g70o,"IDF soldiers should refuse orders which may be war crimes, Israeli ex-security adviser tells BBC - BBC News",2024/10/23,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/cx250ygn9ddo,Oil price rises on Biden Iran oil strike comments - BBC News,2024/10/3,LEFT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx25d97jy7po,Labour tiptoes nervously towards a China policy - BBC News,2024/10/18,LEFT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cx28dzvxjyjo,Ukraine war: Putin says Russia will use new Oreshnik missile again in 'combat conditions' - BBC News,2024/11/22,RIGHT,Right,Right,Center
http://www.bbc.co.uk/news/articles/cx28jd0114ro,Moscow targeted as Ukraine and Russia trade huge drone attacks - BBC News,2024/11/10,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx28xrzzrxqo,"India ready to help find peace, Modi tells Ukraine's Zelensky - BBC News",2024/8/23,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx29z3v919xo,Ukraine war: Russian invaders close in on Pokrovsk - BBC News,2024/9/9,CENTER,Center,Left,Center
http://www.bbc.co.uk/news/articles/cx2d1lj3nwqo,Biden agrees to give Ukraine anti-personnel mines - BBC News,2024/11/20,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx2e9zrywq9o,Modi in Ukraine: Diplomatic tightrope for Indian PM as he visits Kyiv after Moscow - BBC News,2024/8/22,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/cx2elj7v3z2o,Russia seeks 15-year sentence for US-Russian ballerina Ksenia Karelina - BBC News,2024/8/8,RIGHT,Right,Left,Left
http://www.bbc.co.uk/news/articles/cx2gz4re394o,Heads of CIA and MI6 say world order 'under threat not seen since Cold War' - BBC News,2024/9/7,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx2knzxn9x7o,Russians claim key city of Vuhledar in Ukraine's east - BBC News,2024/10/2,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx2lmr29ygjo,"Ukraine claims to control 1,000 sq kms of Russian territory - BBC News",2024/8/12,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/cx2n4r9reejo,In Russia's shadow: The Baltics wait for Europe's strategic new railway - BBC News,2024/11/10,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/cx2yp4gg0z5o,Volgograd: Four officials dead in Russian jail hostage-taking - BBC News,2024/8/23,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/cx771qe193jo,US pledges major aid package for Ukraine energy sector - BBC News,2024/6/15,CENTER,Center,Left,Center
http://www.bbc.co.uk/news/articles/cx924r4d5yno,"Where Kamala Harris stands on 10 key policy issues, from immigration to guns - BBC News",2024/8/23,RIGHT,Left,Left,Left
http://www.bbc.co.uk/news/articles/cxe25prezgzo,"Trump would be hard work, but we are hard workers, Zelensky tells BBC - BBC News",2024/7/18,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cxee131gejpo,Vladimir Putin peace terms slammed at Ukraine summit - BBC News,2024/6/15,RIGHT,Center,Left,Center
http://www.bbc.co.uk/news/articles/cxeee385en1o,Jordan Bardella: France's far-right leader 'ready' to rule and fight immigration - BBC News,2024/6/24,RIGHT,Right,Right,Right
http://www.bbc.co.uk/news/articles/cxrr1kyp04eo,Peace talks 'tomorrow' if Russia leaves Ukraine - Zelensky - BBC News,2024/6/16,RIGHT,Center,Left,Center
http://www.bbc.co.uk/news/articles/cxw2k9dnjmno,Hungary's Orban goes global as self-styled peacemaker without a plan - BBC News,2024/7/13,LEFT,Right,Right,Right
http://www.bbc.co.uk/news/articles/cxx24850k8yo,China hits back at Nato over Russia accusations - BBC News,2024/7/12,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cy08kl145j3o,Chris Mason: Starmer quizzed over Biden's gaffe at Nato summit - BBC News,2024/7/12,RIGHT,Center,Left,Center
http://www.bbc.co.uk/news/articles/cy0g29w45p1o,Viktoriia Roshchyna: Ukrainian journalist who chronicled Russian occupation dies in prison - BBC News,2024/10/12,LEFT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cy0l3wl76gzo,Democratic Senators call for probe into Musk's alleged contact with Putin - BBC News,2024/11/16,RIGHT,Left,Left,Center
http://www.bbc.co.uk/news/articles/cy0ngzg9754o,Zelensky says Russia must feel war amid Kursk attack - BBC News,2024/8/8,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cy4717j21kko,Azerbaijan says plane hit by 'external interference' over Russia before crash - BBC News,2024/12/27,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cy4d1xrep1ko,Ukraine: Russia kills eight in latest attack on Odesa port - BBC News,2024/10/10,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/cy4dn37e1e0o,UK summons Russian ambassador over British diplomat expulsions - BBC News,2024/9/18,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/cy4g0vg8gdqo,Russia denies Trump call with Putin urging restraint in Ukraine - BBC News,2024/11/11,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cy4n9vgwnnyo,Russia Ukraine war: Putin warns West as 'new missile' fired - BBC News,2024/11/21,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/cy4y3529v7vo,Steve Rosenberg: Ukraine's incursion shows Russia's war is not going to plan - BBC News,2024/8/8,LEFT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cy539w5e365o,Russian-born US citizen Gene Spector jailed in Moscow on espionage charges - BBC News,2024/12/24,CENTER,Right,Center,Center
http://www.bbc.co.uk/news/articles/cy5y23qgx0qo,Nobel Peace Prize: Japanese atomic bomb survivors Nihon Hidankyo win - BBC News,2024/10/11,CENTER,Left,Left,Center
http://www.bbc.co.uk/news/articles/cy808e4p9j9o,UK and Germany sign landmark 'defence' treaty - BBC News,2024/10/22,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cy89x13xle5o,Keir Starmer: UK does not need to choose between US and EU - BBC News,2024/12/2,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cy9j2yqz11vo,Cost of living and inflation are not the same thing - BBC News,2024/11/20,LEFT,Center,Left,Center
http://www.bbc.co.uk/news/articles/cyr7v5dl210o,Big events give PM chance to set tone for premiership - BBC News,2024/7/18,LEFT,Center,Left,Left
http://www.bbc.co.uk/news/articles/cyvp1089q9jo,Ukraine war: Russian air strikes injure dozens in Kharkiv - BBC News,2024/9/1,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cyvye9l43dgo,Oasis on the Adriatic where Ukrainians and Russians have gone to escape war - BBC News,2024/10/7,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/cz07n5v99xmo,Shop prices fall for first time in nearly three years - BBC News,2024/8/27,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/cz0rn85v5kjo,Slovakia's Robert Fico meets Vladimir Putin in surprise Moscow visit - BBC News,2024/12/22,RIGHT,Right,Right,Right
http://www.bbc.co.uk/news/articles/cz5r2mk18k1o,Norway's oil brings wealth but for some a sense of guilt - BBC News,2024/7/29,CENTER,Center,Left,Center
http://www.bbc.co.uk/news/articles/cz5rj2mzgevo,Venezuela election: Maduro declared winner in disputed vote - BBC News,2024/7/29,RIGHT,Right,Left,Left
http://www.bbc.co.uk/news/articles/cz7w9dglzzlo,Moldova election: Pro-EU leader wins despite alleged Russian meddling - BBC News,2024/11/3,CENTER,Left,Left,Left
http://www.bbc.co.uk/news/articles/cz7wl7rpndjo,I gave my DNA to tracking company - then it vanished - BBC News,2024/11/10,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cz994d6vqe5o,Ukraine war: Conscription squads send Ukrainian men into hiding - BBC News,2024/6/17,RIGHT,Right,Left,Center
http://www.bbc.co.uk/news/articles/cz99yzryrdeo,Newspaper headlines: 'Trump rages' and 'Russian troops are laughing' - BBC News,2024/6/1,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/articles/cz9p8455l4xo,Ukraine war: Vulnerable time for Europe as clock ticks down for Joe Biden - BBC News,2024/10/19,LEFT,Center,Left,Center
http://www.bbc.co.uk/news/articles/cz9w4jy5y4zo,Ryan Evans: Tributes paid to Wrexham man killed in Ukraine - BBC News,2024/8/26,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/cze5pkg5jwlo,Ukrainian troops 'entered Russia's Kursk easily' - BBC News,2024/8/13,CENTER,Left,Left,Center
http://www.bbc.co.uk/news/articles/czeng98w7r5o,Syrian government forces and rebels battle outside city of Hama  - BBC News,2024/12/4,RIGHT,Center,Center,Center
http://www.bbc.co.uk/news/articles/czjdmgnj242o,General's assassination pierces Moscow's air of normality - BBC News,2024/12/17,CENTER,Right,Left,Center
http://www.bbc.co.uk/news/articles/czkkgnp1d2xo,Too much of a good thing? Spain's green energy can exceed demand - BBC News,2024/6/17,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/czqq5eyz7d4o,Newspaper headlines: 'Putin virus' and Starmer growth plan 'doomed' - BBC News,2024/6/22,CENTER,Right,Right,Center
http://www.bbc.co.uk/news/articles/czr764nr873o,Is nuclear power regaining energy? - BBC News,2024/11/21,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/czr7e8d45p7o,US missile move welcome but 'not a silver bullet' for Ukrainians - BBC News,2024/11/18,RIGHT,Right,Center,Center
http://www.bbc.co.uk/news/articles/czvvj4j4p8ro,Russia launches 'massive' overnight attack on Ukraine power grid - BBC News,2024/6/22,CENTER,Left,Left,Center
http://www.bbc.co.uk/news/articles/czvxp9d5lrko,Keir Starmer pledges ¡ê84m to stop illegal migration 'at source' - BBC News,2024/7/18,CENTER,Center,Center,Center
http://www.bbc.co.uk/news/articles/czxrwr078v7o,"Trump ally says Ukraine focus must be peace, not territory - BBC News",2024/11/10,CENTER,Right,Right,Right
http://www.bbc.co.uk/news/blogs-the-papers-68388533,Newspaper headlines: 'King and tonic' and potential abortion rule change - BBC News,2024/2/24,LEFT,Right,Center,Center
http://www.bbc.co.uk/news/blogs-the-papers-68409881,Newspaper headlines: Hunt tax cuts warning and 'from Friend to Traitor' - BBC News,2024/2/27,CENTER,Right,Right,Center
